id	chr	strand	skip_start	in_start	in_stop	skip_stop	event_class
537	chr6	+	71123406	71124995	71125079	71136142	e
538	chr6	+	72970471	72975664	72975752	73001637	e
539	chr6	+	76604978	76608091	76608128	76617322	e
540	chr6	+	76618345	76621390	76621415	76623780	e
541	chr6	+	83834539	83834886	83834914	83835219	e
542	chr6	+	97512603	97561660	97562385	97575280	e
543	chr6	+	109416779	109421396	109421489	109427238	e
544	chr6	+	109616896	109621435	109621572	109627162	e
545	chr6	+	111498869	111514497	111514527	111527795	e
546	chr6	+	116865036	116875355	116875514	116878988	e
547	chr6	+	116892819	116895222	116895334	116901458	e
548	chr6	+	125574902	125578245	125578304	125583980	e
549	chr6	+	127601486	127603433	127603540	127607195	e
550	chr6	+	142759502	142762046	142762090	142764474	e
551	chr6	+	161518209	161519311	161519459	161522924	e
552	chr6	+	167536712	167548423	167548554	167549526	e
553	chr6	+	168291710	168294543	168294586	168297558	e
554	chr6	+	168352868	168355142	168355173	168363113	e
555	chr6	+	168442832	168443242	168443396	168445507	e
556	chr6	-	2840829	2841451	2841709	2842046	e
557	chr6	-	2959577	2969014	2969147	2971767	e
558	chr6	-	3155158	3155860	3155969	3156278	e
559	chr6	-	4128066	4130414	4130483	4130606	e
560	chr6	-	6564622	6569652	6569722	6591389	e
561	chr6	-	16753579	16754275	16754322	16761529	e
562	chr6	-	25138052	25166519	25166577	25218579	e
563	chr6	-	32139283	32143592	32143608	32144287	e
564	chr6	-	35688326	35688588	35688665	35696285	e
565	chr6	-	35610621	35640370	35640536	35656581	e
566	chr6	-	35949981	35960288	35960451	35965515	e
567	chr6	-	39073553	39078221	39081496	39082659	e
568	chr6	-	46993740	46995441	46995497	46996729	e
569	chr6	-	52129585	52130034	52130183	52130873	e
570	chr6	-	55942372	55942892	55942986	55956295	e
571	chr6	-	68591346	68596861	68597290	68598803	e
572	chr6	-	75862199	75904548	75904663	75912436	e
573	chr6	-	84326759	84333021	84333061	84350815	e
574	chr6	-	84311158	84311305	84311318	84315404	e
575	chr6	-	84301014	84302175	84302257	84302665	e
576	chr6	-	84292076	84300931	84301013	84315404	e
577	chr6	-	84930890	84936056	84936170	84937298	e
578	chr6	-	86267779	86277253	86277295	86281855	e
579	chr6	-	91246121	91254272	91254351	91256977	e
580	chr6	-	112402411	112405393	112405449	112407759	e
581	chr6	-	128327201	128329192	128329222	128330275	e
582	chr6	-	128326390	128327172	128327200	128330275	e
583	chr6	-	128320050	128324343	128324377	128326229	e
584	chr6	-	130543959	130634124	130634238	130686265	e
585	chr6	-	131201347	131201595	131201629	131206236	e
586	chr6	-	136699007	136704810	136704919	136709531	e
587	chr6	-	139242262	139247539	139247618	139251114	e
588	chr6	-	147181880	147293182	147293206	147322577	e
589	chr6	-	152832239	152832707	152832726	152841594	e
590	chr6	-	166780380	166780458	166780672	166783706	e
591	chr7	+	2598852	2608589	2608633	2611160	e
592	chr7	+	2687273	2687594	2687688	2689201	e
593	chr7	+	24613213	24663286	24663403	24681335	e
594	chr7	+	29927834	29928923	29929023	29943902	e
595	chr7	+	30174915	30185794	30185915	30197054	e
596	chr7	+	31104553	31121329	31121369	31123756	e
597	chr7	+	35840881	35871614	35871644	35872408	e
598	chr7	+	36450314	36450669	36450775	36455367	e
599	chr7	+	36455494	36456690	36456799	36458853	e
600	chr7	+	42974736	42976764	42976840	42976921	e
601	chr7	+	43152537	43283475	43283531	43351362	e
602	chr7	+	44089880	44091430	44091541	44096356	e
603	chr7	+	44089880	44092467	44092540	44096356	e
604	chr7	+	44685118	44687044	44687133	44687256	e
605	chr7	+	50444492	50450239	50450405	50467616	e
606	chr7	+	66094196	66098263	66098431	66103240	e
607	chr7	+	70231321	70233011	70233054	70236535	e
608	chr7	+	73778646	73787263	73787366	73790217	e
609	chr7	+	74125441	74129181	74129236	74131214	e
610	chr7	+	74131271	74133199	74133260	74143124	e
611	chr7	+	74310373	74312527	74312628	74313768	e
612	chr7	+	77469618	77484051	77484151	77522925	e
613	chr7	+	86274189	86394323	86394929	86415577	e
614	chr7	+	87288544	87323225	87323274	87329737	e
615	chr7	+	87797560	87808251	87808357	87810820	e
616	chr7	+	94915638	94916423	94916445	94917848	e
617	chr7	+	95442650	95457370	95457428	95499195	e
618	chr7	+	97363132	97363561	97363604	97364138	e
619	chr7	+	97364162	97365612	97365664	97369186	e
620	chr7	+	98540641	98543371	98543423	98545844	e
621	chr7	+	99158319	99159512	99159596	99169311	e
622	chr7	+	102580033	102582738	102582789	102584657	e
623	chr7	+	106809473	106814894	106815190	106820324	e
624	chr7	+	107389493	107392991	107393062	107393859	e
625	chr7	+	114294065	114298126	114298322	114299411	e
626	chr7	+	123249152	123252331	123252454	123254555	e
627	chr7	+	128379487	128387608	128388421	128388627	e
628	chr7	+	128452984	128457813	128457918	128461853	e
629	chr7	+	128489633	128490031	128490128	128490438	e
630	chr7	+	136554166	136635751	136635827	136676934	e
631	chr7	+	139045069	139059148	139059217	139060808	e
632	chr7	+	142558945	142559776	142559891	142560514	e
633	chr7	+	142561086	142561390	142561453	142561724	e
634	chr7	+	150501561	150501705	150501807	150501915	e
635	chr7	+	150817233	150817608	150817832	150820881	e
636	chr7	+	156447430	156450236	156450267	156450878	e
637	chr7	-	1474309	1474743	1474783	1476378	e
638	chr7	-	2259092	2260520	2260657	2262210	e
639	chr7	-	21956513	21979881	21979933	21985399	e
640	chr7	-	21948126	21951236	21951369	21956372	e
641	chr7	-	23562052	23570801	23570889	23571408	e
642	chr7	-	29994977	30008526	30008684	30029258	e
643	chr7	-	30058740	30059830	30059920	30062281	e
644	chr7	-	30499658	30515465	30515604	30518222	e
645	chr7	-	30538555	30540153	30540297	30544185	e
646	chr7	-	38433815	38457426	38457550	38462021	e
647	chr7	-	42967059	42970696	42970754	42971717	e
648	chr7	-	44274276	44279189	44279262	44280306	e
649	chr7	-	50771606	50772838	50772998	50778572	e
650	chr7	-	51204029	51240154	51240227	51251799	e
651	chr7	-	51141083	51150756	51150925	51152863	e
652	chr7	-	77807420	77814947	77814987	77824191	e
653	chr7	-	80458062	80535146	80535232	80545995	e
654	chr7	-	82457283	82464984	82465009	82467534	e
655	chr7	-	94214828	94217091	94217124	94218001	e
656	chr7	-	96598431	96607660	96608903	96632821	e
657	chr7	-	97498492	97499091	97499125	97501663	e
658	chr7	-	99270303	99270408	99270538	99272156	e
659	chr7	-	99800227	99820221	99820343	99821193	e
660	chr7	-	102898172	102898892	102899039	102912179	e
661	chr7	-	102825985	102835888	102836061	102850714	e
662	chr7	-	104844233	104909254	104909316	105029095	e
663	chr7	-	107953176	108039881	108040037	108096687	e
664	chr7	-	107875133	107878197	107878213	107880403	e
665	chr7	-	111424009	111424154	111424179	111428718	e
666	chr7	-	122056219	122076415	122076434	122078395	e
667	chr7	-	122028793	122033251	122033369	122033495	e
668	chr7	-	130668869	130737185	130737314	130791304	e
669	chr7	-	137128849	137148236	137148357	137150654	e
670	chr7	-	144345973	144364820	144364939	144380002	e
671	chr7	-	157997966	158109512	158109624	158282427	e
672	chr7	-	158542415	158545473	158545534	158552177	e
673	chr8	+	413151	417721	417746	418715	e
674	chr8	+	860560	952114	953304	1087299	e
675	chr8	+	6566409	6582392	6582460	6588232	e
676	chr8	+	9912169	9953755	9953828	10065343	e
677	chr8	+	17409582	17412070	17412208	17412455	e
678	chr8	+	19703309	19706674	19706750	19709160	e
679	chr8	+	21890735	21891621	21891786	21892021	e
680	chr8	+	21946810	21947273	21947365	21951951	e
681	chr8	+	22054934	22056778	22056900	22058631	e
682	chr8	+	22266010	22267460	22267628	22269550	e
683	chr8	+	27301789	27303312	27303436	27308266	e
684	chr8	+	30361954	30395096	30395240	30402011	e
685	chr8	+	32599594	32600194	32600236	32607079	e
686	chr8	+	35544228	35563448	35563479	35579728	e
687	chr8	+	38250514	38251702	38251759	38257790	e
688	chr8	+	38678154	38681509	38681543	38682826	e
689	chr8	+	39114863	39138656	39138693	39141105	e
690	chr8	+	48626204	48639763	48639855	48676878	e
691	chr8	+	54793645	54852137	54852284	54859225	e
692	chr8	+	62200698	62212237	62212837	62289164	e
693	chr8	+	67064863	67067859	67067945	67086706	e
694	chr8	+	67064863	67066283	67066569	67086706	e
695	chr8	+	73939288	73942572	73942630	73944277	e
696	chr8	+	91013790	91017677	91018073	91029352	e
697	chr8	+	94767366	94768007	94768094	94770715	e
698	chr8	+	94929308	94930140	94930173	94934244	e
699	chr8	+	105010479	105025671	105025849	105026734	e
700	chr8	+	133836306	133837281	133837402	133837509	e
701	chr8	+	144460517	144460867	144460990	144461082	e
702	chr8	+	145535931	145536315	145536397	145537197	e
703	chr8	-	146278284	146278449	146278532	146278683	e
704	chr8	-	163711	166375	166407	169290	e
705	chr8	-	17581343	17581612	17581671	17601113	e
706	chr8	-	25708278	25715576	25715670	25715835	e
707	chr8	-	26628184	26716550	26716722	26721604	e
708	chr8	-	28286254	28286896	28286920	28304688	e
709	chr8	-	28321336	28331290	28331324	28340865	e
710	chr8	-	29043990	29046033	29046124	29102863	e
711	chr8	-	38279460	38280544	38280693	38282027	e
712	chr8	-	41557067	41557950	41557972	41559068	e
713	chr8	-	42037490	42039456	42039540	42040237	e
714	chr8	-	49624989	49637276	49637360	49641601	e
715	chr8	-	52773807	52782809	52782950	52811490	e
716	chr8	-	62593596	62594999	62595042	62596598	e
717	chr8	-	66692039	66693080	66693182	66695018	e
718	chr8	-	71053635	71056878	71057083	71060508	e
719	chr8	-	74601049	74609544	74609677	74621267	e
720	chr8	-	80956444	80962681	80962706	80963762	e
721	chr8	-	80954904	80956403	80956443	80962680	e
722	chr8	-	87500869	87507059	87507195	87519224	e
723	chr8	-	93029592	93107257	93107399	93115085	e
724	chr8	-	108973046	109001285	109001472	109094773	e
725	chr8	-	113314196	113316951	113317144	113318236	e
726	chr8	-	116632288	116635829	116635985	116680771	e
727	chr8	-	120583082	120584417	120584490	120592356	e
728	chr8	-	125570117	125570955	125571073	125575023	e
729	chr8	-	130883743	130892623	130892704	130915558	e
730	chr8	-	130915597	130916746	130916831	130951854	e
731	chr8	-	131848696	131880093	131880192	131896810	e
732	chr8	-	134072446	134087099	134087375	134114797	e
733	chr8	-	134063161	134072346	134072445	134087098	e
734	chr8	-	134511433	134556302	134556332	134558017	e
735	chr8	-	141774390	141779675	141779691	141799573	e
736	chr8	-	141678524	141679827	141679834	141684397	e
737	chr8	-	144669020	144676064	144676241	144679518	e
738	chr8	-	144900705	144902837	144902886	144903767	e
739	chr8	+	146171602	146173327	146173411	146176183	e
740	chr9	+	734836	735713	735780	738285	e
741	chr9	+	7103871	7105403	7105500	7128066	e
742	chr9	+	17761508	17786380	17786522	17787378	e
743	chr9	+	19336413	19336685	19336830	19340990	e
744	chr9	+	34989829	34990666	34990809	34993197	e
745	chr9	+	35400441	35401949	35402004	35403164	e
746	chr9	+	35829953	35842390	35842714	35845972	e
747	chr9	+	36052321	36056978	36057010	36058824	e
748	chr9	+	36065622	36066767	36066867	36080602	e
749	chr9	+	36204177	36209265	36209317	36211600	e
750	chr9	+	36204177	36210623	36210657	36211600	e
751	chr9	-	42681258	42685252	42685467	42689822	e
752	chr9	+	42859370	42865570	42865698	42883124	e
753	chr9	+	72435948	72459434	72459541	72471471	e
754	chr9	+	74834423	74838037	74838143	74840593	e
755	chr9	+	75766841	75769378	75769497	75773438	e
756	chr9	+	80932721	80942968	80943104	80943897	e
757	chr9	+	86243875	86256464	86256506	86258344	e
758	chr9	+	108468035	108476648	108476786	108483818	e
759	chr9	+	112918778	112924375	112924412	112930679	e
760	chr9	+	125047567	125048390	125048445	125054028	e
761	chr9	+	127963186	127965288	127965345	127969843	e
762	chr9	+	128697887	128711658	128711719	128722963	e
763	chr9	+	130986669	130988315	130988452	130996300	e
764	chr9	+	131353905	131355264	131355321	131356454	e
765	chr9	+	131371564	131371931	131371944	131373993	e
766	chr9	+	136293892	136294821	136295030	136295059	e
767	chr9	+	137582926	137583448	137583674	137591755	e
768	chr9	+	138393820	138393916	138394112	138394982	e
769	chr9	+	140058357	140059639	140059748	140061863	e
770	chr9	+	140657273	140669562	140669704	140671070	e
771	chr9	-	140991064	140997164	140997259	141000151	e
772	chr9	-	3932471	3932796	3932918	3937028	e
773	chr9	-	4635400	4656042	4656089	4661899	e
774	chr9	-	8525036	8527346	8527353	8528591	e
775	chr9	-	14088326	14102422	14102509	14120439	e
776	chr9	-	19123646	19125506	19125967	19126112	e
777	chr9	-	33387091	33391530	33391571	33395076	e
778	chr9	-	33998863	34011626	34011662	34017048	e
779	chr9	-	35684805	35685062	35685136	35685266	e
780	chr9	-	70181622	70182010	70182138	70183264	e
781	chr9	-	72072056	72073073	72073104	72082739	e
782	chr9	-	74975704	74978387	74978522	74979612	e
783	chr9	-	77401042	77407541	77407686	77411657	e
784	chr9	-	79229517	79234257	79234303	79239939	e
785	chr9	-	86280061	86281266	86281348	86284100	e
786	chr9	-	88913746	88914115	88914187	88916191	e
787	chr9	-	99272072	99277961	99278074	99284788	e
788	chr9	-	100672899	100675156	100675257	100675690	e
789	chr9	-	111718108	111725779	111725835	111727658	e
790	chr9	-	111745596	111745698	111745739	111746627	e
791	chr9	-	115060197	115092722	115092754	115095750	e
792	chr9	-	117808962	117810540	117810811	117819432	e
793	chr9	-	123210405	123222946	123223025	123230138	e
794	chr9	-	130523930	130529181	130529550	130533465	e
795	chr9	-	131774578	131775288	131775298	131776690	e
796	chr9	-	134759487	134769273	134769379	134814768	e
797	chr9	-	135982136	135982473	135982687	135983375	e
798	chr9	-	136212108	136213396	136213555	136214797	e
799	chr9	-	138754455	138757179	138757210	138758302	e
800	chr9	-	140347633	140348184	140348272	140348843	e
801	chr9	-	140349760	140350082	140350086	140350863	e
802	chrX	+	10085730	10088489	10088498	10090659	e
803	chrX	+	14550495	14592456	14592522	14592614	e
804	chrX	+	17088117	17095395	17095530	17121841	e
805	chrX	+	18807392	18822011	18822195	18824521	e
806	chrX	+	18807392	18824522	18824663	18836157	e
807	chrX	+	21550186	21579590	21579678	21581356	e
808	chrX	+	30671733	30686130	30686235	30695492	e
809	chrX	+	43515663	43517111	43517217	43542761	e
810	chrX	+	46322729	46330578	46330620	46332185	e
811	chrX	+	54948725	54949535	54950201	54950884	e
812	chrX	+	55748719	55753741	55753823	55755727	e
813	chrX	+	69713326	69715259	69715303	69717030	e
814	chrX	+	70368057	70373328	70373386	70375064	e
815	chrX	+	74513350	74514399	74514455	74516177	e
816	chrX	+	91456455	91518114	91518142	91642734	e
817	chrX	+	91642933	91723299	91723321	91873263	e
818	chrX	+	101967481	101968059	101968145	101968710	e
819	chrX	+	101976020	102002762	102002839	102003627	e
820	chrX	+	101906524	101907104	101907193	101907759	e
821	chrX	+	102470167	102470611	102470692	102471077	e
822	chrX	+	110339644	110340804	110340912	110366305	e
823	chrX	+	114871291	114874423	114874448	114874720	e
824	chrX	+	122598964	122599526	122599639	122613914	e
825	chrX	+	133620561	133624219	133624235	133627538	e
826	chrX	+	134481398	134482709	134482762	134483035	e
827	chrX	+	135290801	135291403	135291601	135292030	e
828	chrX	+	149867774	149882952	149883001	149887097	e
829	chrX	-	1317582	1317791	1318008	1321272	e
830	chrX	-	3736542	3736699	3736744	3746547	e
831	chrX	-	11162369	11166771	11166839	11174649	e
832	chrX	-	18209229	18219936	18220060	18221621	e
833	chrX	-	20071107	20073853	20073917	20074798	e
834	chrX	-	20062619	20070997	20071106	20074798	e
835	chrX	-	24597576	24605359	24605436	24608140	e
836	chrX	-	38156706	38158210	38158394	38160500	e
837	chrX	-	39930413	39930891	39930943	39931602	e
838	chrX	-	40523742	40525973	40526103	40531113	e
839	chrX	-	62944592	62974196	62974556	63004996	e
840	chrX	-	71839156	71840576	71840751	71842959	e
841	chrX	-	71813125	71819667	71819716	71821841	e
842	chrX	-	83319411	83319980	83320119	83351202	e
843	chrX	-	100609683	100611773	100611902	100613362	e
844	chrX	-	117079539	117106695	117106806	117107273	e
845	chrX	-	129283544	129289132	129289261	129290435	e
846	chrX	-	131763122	131842491	131842522	132090837	e
847	chrX	-	134023223	134025510	134025670	134030847	e
848	chrX	-	138811122	138813811	138813914	138820075	e
849	chrX	+	149984552	149999705	149999766	150066995	e
850	chrX	-	151533085	151619619	151619830	151620149	e
851	chrX	-	153072296	153073816	153074050	153095694	e
852	chrX	-	153128350	153128824	153128834	153128932	e
853	chrX	-	153138153	153138684	153138697	153141216	e
854	chrX	-	153298009	153357643	153357765	153363061	e
855	chrX	-	154292309	154294182	154294332	154298969	e
856	chrX	+	154528459	154538886	154538938	154563680	e
857	chr10	+	5932310	5932983	5933079	5944983	e
858	chr10	+	6268329	6273227	6273277	6274858	e
859	chr10	+	7844818	7848938	7848973	7849622	e
860	chr10	+	11356234	11362821	11362861	11363170	e
861	chr10	+	11791592	11794137	11794253	11797407	e
862	chr10	+	13639536	13639646	13639671	13642244	e
863	chr10	+	16479490	16509132	16509209	16526336	e
864	chr10	+	24762990	24783430	24783533	24784076	e
865	chr10	+	35437420	35464782	35464927	35467817	e
866	chr10	+	38654558	38658053	38658156	38658881	e
867	chr10	+	42982575	42987529	42987790	42989463	e
868	chr10	+	45652631	45657561	45657590	45667261	e
869	chr10	+	46281080	46282061	46282122	46282483	e
870	chr10	+	47942085	47943066	47943127	47943488	e
871	chr10	+	49628364	49632132	49632202	49632557	e
872	chr10	+	64134218	64135941	64136695	64148155	e
873	chr10	+	64148336	64158500	64158536	64219500	e
874	chr10	+	70644216	70644694	70646374	70652345	e
875	chr10	+	71634920	71640260	71640309	71647212	e
876	chr10	+	73082812	73103967	73104048	73111319	e
877	chr10	+	73975831	73979813	73980137	73983646	e
878	chr10	+	74621535	74628462	74628621	74631135	e
879	chr10	+	96361369	96361380	96361855	96367667	e
880	chr10	+	99511220	99512615	99512634	99512795	e
881	chr10	+	99923155	99967859	99969656	99991269	e
882	chr10	+	99923155	99971065	99971105	99991269	e
883	chr10	+	103912288	103916777	103916831	103916946	e
884	chr10	+	104229833	104230748	104230874	104231030	e
885	chr10	+	105768115	105770575	105770666	105777918	e
886	chr10	+	111890245	111892064	111892158	111893084	e
887	chr10	+	111765910	111838999	111839055	111860383	e
888	chr10	+	114919752	114921339	114921362	114925314	e
889	chr10	+	123892250	123903088	123903221	123954555	e
890	chr10	+	123971224	123972858	123972892	123974906	e
891	chr10	+	124187833	124187863	124187936	124189140	e
892	chr10	+	124339418	124341310	124341341	124342116	e
893	chr10	+	134151200	134155718	134155775	134158064	e
894	chr10	-	5049699	5052537	5052845	5060092	e
895	chr10	-	15290815	15296721	15296878	15317854	e
896	chr10	-	15879318	15880228	15880278	15883425	e
897	chr10	-	21106622	21107634	21108349	21108353	e
898	chr10	-	24910299	24911663	24911691	24918925	e
899	chr10	-	25226297	25231260	25231365	25241457	e
900	chr10	-	25284799	25288331	25288475	25304789	e
901	chr10	-	27434520	27436428	27436597	27437835	e
902	chr10	-	27508787	27512137	27512168	27512267	e
903	chr10	-	30662148	30662590	30662782	30663232	e
904	chr10	-	33190564	33195394	33195490	33195991	e
905	chr10	-	34620273	34625128	34625171	34626203	e
906	chr10	-	38260736	38260844	38260949	38265434	e
907	chr10	-	38246475	38256846	38256867	38259222	e
908	chr10	-	45956860	45959334	45959444	45959687	e
909	chr10	-	46113709	46121400	46122553	46135264	e
910	chr10	-	61898846	61926350	61926411	61926582	e
911	chr10	-	61827768	61828396	61836206	61840295	e
912	chr10	-	69716734	69718871	69718893	69726440	e
913	chr10	-	75029474	75032687	75032775	75034191	e
914	chr10	-	75198179	75199631	75199659	75204483	e
915	chr10	-	75583843	75587848	75587879	75597226	e
916	chr10	-	75612078	75612951	75613004	75620588	e
917	chr10	-	78850269	78868240	78868330	78869931	e
918	chr10	-	78778858	78785205	78785215	78787581	e
919	chr10	-	78669855	78673816	78673895	78674694	e
920	chr10	-	87373405	87379625	87379790	87406959	e
921	chr10	-	94239179	94240551	94240673	94243012	e
922	chr10	-	95216695	95237938	95238130	95241864	e
923	chr10	-	95099922	95101671	95101726	95103613	e
924	chr10	-	97144043	97154369	97154430	97154758	e
925	chr10	-	97144043	97146749	97146876	97154368	e
926	chr10	-	98109584	98115013	98115047	98118651	e
927	chr10	-	98825844	98917576	98917646	98923137	e
928	chr10	-	98791435	98794229	98794299	98797455	e
929	chr10	-	99376169	99376436	99376544	99376965	e
930	chr10	-	99640150	99642544	99642585	99643963	e
931	chr10	-	100481586	100503641	100503813	100903995	e
932	chr10	-	103588454	103588577	103588603	103588832	e
933	chr10	-	103588957	103590836	103590924	103603253	e
934	chr10	-	105905323	105906022	105906107	105907649	e
935	chr11	+	833027	833989	834067	834530	e
936	chr11	+	1464866	1466202	1466232	1466524	e
937	chr11	+	1956150	1957445	1957484	1958193	e
938	chr11	+	12261133	12265535	12265659	12270731	e
939	chr11	+	12261133	12277191	12277297	12278332	e
940	chr11	+	17282049	17289136	17289228	17290732	e
941	chr11	+	17304491	17312788	17312912	17316871	e
942	chr11	+	19138824	19164531	19164670	19167728	e
943	chr11	+	19901674	19905841	19905908	19913980	e
944	chr11	+	21556061	21581736	21581928	21592310	e
945	chr11	+	36397709	36424849	36424928	36440805	e
946	chr11	+	47312368	47314095	47314147	47315434	e
947	chr11	+	47330251	47330532	47330593	47330832	e
948	chr11	+	57529519	57558967	57559145	57561482	e
949	chr11	+	57505141	57505827	57505902	57506136	e
950	chr11	+	61197655	61204234	61204432	61205097	e
951	chr11	+	61547763	61548185	61548264	61548432	e
952	chr11	+	61725771	61726971	61727050	61727364	e
953	chr11	+	62105640	62123798	62123939	62124459	e
954	chr11	+	63138711	63141117	63141270	63141366	e
955	chr11	+	63449251	63472324	63472379	63481443	e
956	chr11	+	66026294	66029214	66029443	66029594	e
957	chr11	+	66589236	66590036	66590145	66595737	e
958	chr11	+	66512391	66515851	66515988	66526514	e
959	chr11	+	67198987	67199828	67199963	67200071	e
960	chr11	+	68370961	68377080	68377096	68377372	e
961	chr11	+	70194527	70197101	70197129	70200407	e
962	chr11	+	70224302	70228195	70228264	70229109	e
963	chr11	+	75273424	75274773	75274815	75277361	e
964	chr11	+	77532288	77552066	77552106	77553525	e
965	chr11	+	85979604	85981126	85981199	85988022	e
966	chr11	+	99427001	99690276	99690496	99715584	e
967	chr11	+	102188303	102190609	102190737	102192568	e
968	chr11	+	103005149	103270392	103270600	103306671	e
969	chr11	+	105804696	105816190	105816228	105836674	e
970	chr11	+	111411654	111412288	111412310	111414648	e
971	chr11	+	118402587	118402866	118402914	118402961	e
972	chr11	+	118509970	118512973	118513112	118514518	e
973	chr11	+	118526401	118526571	118526602	118527393	e
974	chr11	+	119057400	119057980	119058168	119058273	e
975	chr11	+	123485544	123489054	123489064	123489401	e
976	chr11	+	128628222	128634547	128634716	128638013	e
977	chr11	+	129992409	129993508	129993674	129996595	e
978	chr11	+	130005611	130007152	130007186	130010293	e
979	chr11	-	134182782	134183291	134183368	134183835	e
980	chr11	-	1311640	1316876	1317024	1330696	e
981	chr11	-	1310007	1311458	1311639	1316875	e
982	chr11	-	3381796	3382974	3383119	3392205	e
983	chr11	-	5687338	5688920	5688941	5699434	e
984	chr11	-	6340795	6340888	6340982	6341323	e
985	chr11	-	7686778	7687683	7687781	7688959	e
986	chr11	-	18333572	18339299	18339454	18343493	e
987	chr11	-	35392644	35440498	35440796	35441455	e
988	chr11	-	44959918	44960718	44960741	44962554	e
989	chr11	-	45967555	45967628	45967649	45970437	e
990	chr11	-	46515755	46529742	46529920	46534277	e
991	chr11	-	63531342	63532588	63532726	63533279	e
992	chr11	-	64453420	64457878	64457945	64460319	e
993	chr11	-	64510410	64511476	64511580	64512747	e
994	chr11	-	67168391	67168540	67168670	67169199	e
995	chr11	-	67842298	67848872	67848924	67864486	e
996	chr11	-	73131045	73136068	73136093	73141735	e
997	chr11	-	73427408	73429659	73429763	73429830	e
998	chr11	-	74980004	74982746	74982768	74983939	e
999	chr11	-	78482184	78489648	78489673	78497943	e
1000	chr11	-	83585532	83641372	83641526	83673928	e
1001	chr11	-	85422276	85425457	85425550	85429833	e
1002	chr11	-	85420544	85422157	85422273	85425456	e
1003	chr11	-	85695017	85701294	85701421	85707869	e
1004	chr11	-	111956187	111956703	111957034	111957364	e
1005	chr11	-	113723356	113724981	113725057	113746167	e
1006	chr11	-	115049496	115069127	115069158	115080294	e
1007	chr11	-	125880590	125880707	125880813	125885136	e
1008	chr11	-	129762766	129764255	129764333	129765391	e
1009	chr12	+	1137739	1225033	1225199	1250786	e
1010	chr12	+	1346071	1372201	1372331	1399018	e
1011	chr12	+	1929981	1940102	1940691	1943433	e
1012	chr12	+	2659200	2659711	2659829	2666117	e
1013	chr12	+	2706456	2706604	2706662	2711020	e
1014	chr12	+	6939935	6940035	6940197	6940380	e
1015	chr12	+	7055903	7060773	7060894	7061146	e
1016	chr12	+	7172604	7172686	7172766	7173121	e
1017	chr12	+	9067424	9068658	9068665	9070226	e
1018	chr12	+	9806405	9807722	9807899	9808469	e
1019	chr12	+	9808576	9809246	9809293	9809517	e
1020	chr12	+	15710458	15713128	15713210	15718527	e
1021	chr12	+	19440491	19443612	19443730	19459333	e
1022	chr12	+	19440491	19444579	19444631	19473496	e
1023	chr12	+	19498823	19499929	19500116	19501333	e
1024	chr12	+	21659911	21660879	21661043	21661317	e
1025	chr12	+	21665311	21668173	21668204	21668603	e
1026	chr12	+	25256993	25257296	25257396	25259877	e
1027	chr12	+	25205891	25215755	25215834	25216654	e
1028	chr12	+	25216751	25219300	25219446	25221090	e
1029	chr12	+	25348272	25356660	25356766	25356854	e
1030	chr12	+	32890096	32890815	32890876	32892998	e
1031	chr12	+	32890096	32891199	32891230	32892998	e
1032	chr12	+	32854497	32858760	32858797	32860301	e
1033	chr12	+	41302296	41303876	41303907	41312441	e
1034	chr12	+	49717536	49717629	49717729	49719284	e
1035	chr12	+	50361163	50361830	50362780	50364158	e
1036	chr12	+	52082634	52082790	52082880	52093354	e
1037	chr12	+	52174056	52174434	52174555	52180326	e
1038	chr12	+	54960872	54963331	54963396	54964025	e
1039	chr12	+	58166912	58168413	58168474	58174038	e
1040	chr12	+	64485159	64485674	64485706	64488712	e
1041	chr12	+	98989336	98989508	98989625	98991634	e
1042	chr12	+	101473054	101477457	101477596	101480438	e
1043	chr12	+	102057339	102060523	102060575	102061510	e
1044	chr12	+	102110591	102113269	102113294	102113901	e
1045	chr12	+	108956513	108957837	108957931	108958055	e
1046	chr12	+	110013951	110019201	110019355	110023827	e
1047	chr12	+	111064298	111065736	111066029	111066572	e
1048	chr12	+	113013124	113229949	113230068	113266106	e
1049	chr12	+	117274088	117287120	117287289	117290455	e
1050	chr12	+	120527876	120528716	120528823	120530804	e
1051	chr12	+	120972772	120977172	120977271	120984208	e
1052	chr12	+	121603241	121605292	121605427	121613191	e
1053	chr12	+	123459669	123460359	123460414	123461201	e
1054	chr12	+	123873730	123873981	123874101	123875177	e
1055	chr12	+	129373290	129383782	129383832	129396969	e
1056	chr12	+	129383833	129411651	129411699	129429871	e
1057	chr12	+	131451092	131453523	131453617	131456003	e
1058	chr12	+	132575489	132575941	132576061	132588542	e
1059	chr12	-	6440093	6441043	6441159	6442235	e
1060	chr12	-	8377485	8378433	8378588	8378868	e
1061	chr12	-	8800800	8801084	8801151	8802097	e
1062	chr12	-	11126321	11199620	11199787	11324021	e
1063	chr12	-	15103659	15109111	15109267	15114471	e
1064	chr12	-	22671072	22672050	22672173	22676360	e
1065	chr12	-	31273709	31274074	31274217	31275599	e
1066	chr12	-	31269404	31269976	31270101	31270354	e
1067	chr12	-	32994140	32996117	32996247	33003700	e
1068	chr12	-	39709773	39711876	39712003	39713708	e
1069	chr12	-	49054403	49056344	49056437	49061476	e
1070	chr12	-	49399327	49399527	49399635	49406845	e
1071	chr12	-	50400420	50410415	50410498	50419181	e
